t,o,h,l,c
1740646800,21321.75,21386.5,21292,21351.5
1740661200,21351.25,21381,20896.5,21005.75
1740675600,21006.25,21117.5,20597.75,20608.5
1740690000,20608.75,20688,20538.75,20626.75
1740708000,20626.75,20645.75,20519.75,20623.5
1740722400,20621.25,20684,20552.75,20657.5
1740736800,20657.75,20678.75,20561.5,20600.25
1740751200,20601,20778,20460.5,20540.5
1740765600,20540.5,20944.25,20484.25,20909
1740956400,21005.25,21036.25,20837.75,20929.25
1740970800,20928.75,21021,20884.75,21008.25
1740985200,21009,21021,20888,21003.75
1740999600,21003.75,21121,20824.25,20845.5
1741014000,20845,20989.25,20653.25,20747.75
1741028400,20747.25,20819.75,20316.75,20515.75
1741046400,20514.75,20571,20466.25,20540.5
1741060800,20540.75,20583,20475.25,20489.5
1741075200,20488.25,20566,20438.25,20475
1741089600,20474.25,20474.75,20075.25,20196.25
1741104000,20197.5,20632.25,20108.5,20618.75
1741118400,20619.25,20732.5,20324.25,20533.75
1741136400,20535.5,20567.75,20440.5,20538.75
1741150800,20546.25,20609.75,20506,20550.5
1741165200,20551.25,20629.5,20441,20486
1741179600,20486,20523.25,20215,20338
1741194000,20337,20725,20331,20657.5
1741208400,20658,20663,20577.75,20614
1741226400,20614.75,20647.5,20590,20611.25
1741240800,20612.5,20642.25,20376.25,20409.5
1741255200,20408.5,20439.5,20299,20326.75
1741269600,20325.75,20513.25,20088.25,20171.25
1741284000,20171,20217.25,20003,20173.5
1741302000,20214.5,20225.75,20141,20195
1741316400,20198.5,20199.5,20111.5,20129
1741330800,20128,20228,20120.25,20177.75
1741345200,20179,20273,20023.75,20140
1741359600,20139.5,20193,19765.5,20169.25
1741374000,20169.75,20286.25,19995.5,20012
1741561200,20014,20156,19932.25,20136.75
1741575600,20136.25,20152.5,20078,20110.75
1741590000,20112,20140.75,19940,19970
1741604400,19970.75,20020.25,19521,19554.25
1741618800,19554.5,19703,19330,19338.75
1741633200,19338.5,19551.25,19229.25,19304.25
1741651200,19306.5,19494.5,19139.25,19437.25
1741665600,19435,19519.75,19403,19482
1741680000,19481,19581.75,19468.75,19578
1741694400,19576.75,19613.25,19264.5,19423.25
1741708800,19422.25,19686.75,19201,19393.25
1741723200,19392.5,19499.75,19371.75,19466.25
1741741200,19467,19492.75,19435.5,19454
1741755600,19455,19555.5,19387,19547.25
1741770000,19546,19788.5,19523.5,19722
1741784400,19722.5,19777.5,19395.25,19626.5
1741798800,19627,19719.5,19531.25,19572.75
1741816800,19572,19694,19567.5,19638.5
1741831200,19638,19644,19435,19464
1741845600,19465.75,19609,19400.75,19606
1741860000,19605.5,19631,19339.5,19368
1741874400,19367.5,19570,19170,19191
1741888800,19190,19396.25,19184.25,19362.5
1741906800,19362.25,19441.5,19335,19435.5
1741921200,19434.25,19460,19383.75,19413
1741935600,19411.25,19487.75,19370,19456.5
1741950000,19456.75,19620.75,19424,19609.75
1741964400,19610.25,19707.75,19589.25,19674.25
1741978800,19673.75,19742.5,19550.5,19584
1742169600,19586,19628.25,19564.5,19585.5
1742184000,19584.5,19606.5,19555,19592
1742198400,19593.25,19717,19575.75,19682.75
1742212800,19683.25,19847.75,19628.75,19689.5
1742227200,19676.25,19959.25,19654.75,19832.5
1742241600,19832.5,19858,19782.75,19794
1742259600,19794,19806.25,19711.5,19719
1742274000,19719.5,19827.75,19718.5,19815.75
1742288400,19814.5,19828.75,19695.5,19698.75
1742302800,19699,19724.25,19397.75,19529
1742317200,19529,19579,19447.5,19496.75
1742335200,19496.75,19591.75,19462.5,19564.25
1742349600,19567.5,19575,19517.5,19532.75
1742364000,19531.75,19560.25,19455.5,19558
1742378400,19557.5,19639,19504.25,19618.75
1742392800,19618.75,19731.5,19584.75,19610.5
1742407200,19603.25,19935,19550,19807
1742425200,19806,19866.75,19797,19860.5
1742439600,19860.75,19885.75,19836.75,19842
1742454000,19842.5,19868.25,19530.25,19611.5
1742468400,19616.25,19898.75,19554.25,19838
1742482800,19840.5,19857.75,19597.75,19618.25
1742497200,19620.5,19720,19615,19683.25
1742515200,19682.25,19728.75,19663,19678.75
1742529600,19686.25,19690.25,19624.75,19640
1742544000,19633.25,19665,19563.5,19595.75
1742558400,19594.25,20102.5,19408,20063.5
1742770800,20063.75,20139,20056.5,20113.75
1742785200,20114,20149.75,20096,20146.75
1742799600,20146.5,20230,20140.5,20214.75
1742814000,20214,20359.25,20210.25,20349.25
1742828400,20349.25,20380.75,20308.25,20366
1742842800,20366.25,20409.5,20342.25,20355
1742860800,20354.75,20374.75,20329.75,20336.5
1742875200,20333,20372,20328.5,20338.25
1742889600,20339,20416.5,20293.25,20411.75
1742904000,20412,20495.25,20361.75,20442.5
1742918400,20443.25,20492.75,20402,20488
1742932800,20487.75,20536.75,20486.75,20527
1742950800,20526.25,20526.5,20469.25,20483.5
1742965200,20483.25,20498,20440.75,20452.5
1742979600,20453.75,20493,20429.5,20480.5
1742994000,20480,20486.5,20124.75,20132.25
1743008400,20132.5,20157.75,20045,20090.5
1743026400,20046,20101.25,20003.25,20088.75
1743040800,20088.5,20147.75,20088,20114.5
1743055200,20114.5,20140,20020,20116.25
1743069600,20117.25,20138.5,19937.25,20077.25
1743084000,20076.5,20199.5,20001,20015
1743098400,20014.75,20129.75,19975,19991
1743116400,19992,19998,19931.25,19983.25
1743130800,19984.25,20008.75,19921,19923.25
1743145200,19924.5,19969.75,19845.25,19951
1743159600,19951,19966,19575.75,19605.5
1743174000,19605.25,19632,19439,19481.5
1743188400,19481.5,19504.25,19215.5,19258.5
1743379200,19256.5,19272,19160.25,19194.5
1743393600,19199.75,19265.25,19181.75,19260.5
1743408000,19260.25,19272.25,19118.5,19170.75
1743422400,19172,19263.75,18977,19221.5
1743436800,19220.75,19489.75,19174.25,19449.75
1743451200,19450,19454.25,19292.5,19318.5
1743469200,19318,19386.75,19298,19366.75
1743483600,19366.25,19479.25,19349.75,19469
1743498000,19468.75,19511,19311.25,19382
1743512400,19383.5,19644,19261.25,19564.25
1743526800,19564,19629,19385,19598
1743544800,19600.5,19697,19556.75,19593
1743559200,19594.75,19598.5,19548,19557.5
1743573600,19557.25,19589.5,19499,19515.25
1743588000,19516.75,19580.5,19316.5,19532.25
1743602400,19530.75,19890.25,19491.25,19744.5
1743616800,19744.75,20044.25,18819,18951.5
1743634800,18948,19134.75,18845.5,19131.25
1743649200,19132,19150,19023.75,19045.75
1743663600,19046,19177,18948,18990.25
1743678000,18992.75,19074,18762.25,18766.25
1743692400,18766,18987.75,18720,18850.25
1743706800,18850.5,18862.75,18588.5,18654.25
1743724800,18654,18713,18520,18559.25
1743739200,18554,18675.75,18458,18586.5
1743753600,18585.75,18658.25,17820.75,18128
1743768000,18127,18273,17656,17881
1743782400,17881,17978.25,17528.5,17535.25
1743796800,17535,17570,16460,16768.75
1743987600,16768.5,17025,16668.75,16736.5
1744002000,16739.25,16958.5,16480,16842.75
1744016400,16844.75,17278,16742.25,17167.5
1744030800,17168,18361.5,16673.5,17255.25
1744045200,17253.25,17824,17248,17628.75
1744063200,17665,17885.5,17644.5,17867.5
1744077600,17867.75,17876,17669,17753.75
1744092000,17750,17893.25,17701,17724.25
1744106400,17725,18265.25,17693.75,18248.5
1744120800,18247.75,18356.75,17488.25,17669.25
1744135200,17670.5,17703.5,16970.75,17067
1744153200,17066.5,17207.5,16839.5,17051
1744167600,17051.25,17121.5,16735,17020.5
1744182000,17020.25,17425,17011,17248
1744196400,17245.25,17597.25,16867.5,17225
1744210800,17224.5,19112.25,17206,18776.25
1744225200,18776.75,19386.75,18719.25,19313.5
1744243200,19312.25,19336,18969.25,19009.75
1744257600,19001.25,19185.75,18866,18897.5
1744272000,18898.5,19004.25,18703.5,18926
1744286400,18926.25,18985.5,18257.5,18277.25
1744300800,18278.25,18674.75,17919,18482
1744315200,18483.25,18597.75,18067.25,18183
1744333200,18176.75,18546.75,18159.75,18486.75
1744347600,18488.5,18795,18314.25,18398.75
1744362000,18395,18702.75,18358,18490.75
1744376400,18491.25,18790,18270,18736.25
1744390800,18737.25,18873.5,18594.75,18820.5
1744581600,19225,19250,18931.5,19006
1744596000,19007.25,19131.5,19005.25,19086.75
1744610400,19088.25,19181.5,19025.75,19065.75
1744624800,19067.25,19256,18988.25,19046
1744639200,19046.75,19193,18737.5,18941
1744653600,18940.75,19095,18792.25,18817
1744671600,18814.5,18950,18814,18874
1744686000,18876,18932.5,18861.5,18921
1744700400,18920.5,19040.25,18917.75,18984.5
1744714800,18984.25,19144.5,18835.75,19019.5
1744729200,19019,19090.5,18884.25,18975
1744743600,18975.5,19000.75,18692.75,18729
1744761600,18728.25,18736.25,18636.25,18676
1744776000,18671.5,18683,18504.5,18519.5
1744790400,18523.25,18861.25,18514.5,18695.5
1744804800,18694,18728.25,18509.25,18587.75
1744819200,18588.5,18616.5,18116.25,18388.25
1744833600,18387.5,18498,18338.5,18487.5
1744851600,18487.5,18543.5,18452.75,18535.5
1744866000,18535.75,18652.75,18517.5,18537.75
1744880400,18538.75,18624.25,18456.75,18530.5
1744894800,18529.75,18546.75,18261.5,18454
1744909200,18454,18526,18330,18427.75
1745186400,18306.25,18383.5,18231.25,18286
1745200800,18286.75,18305.5,18189,18246.25
1745215200,18245,18256.75,18135,18171.75
1745229600,18172.25,18213.75,17994,17994.5
1745244000,17994.5,17998.25,17703,17712.25
1745258400,17712.75,17952,17700,17893.25
1745276400,17893.75,18068.25,17892.75,18028.5
1745290800,18030.75,18163,17946.5,18146.5
1745305200,18147.75,18171,18055.25,18094.75
1745319600,18096,18354.75,18043.75,18340.25
1745334000,18348.25,18513.75,18211.25,18382.75
1745348400,18383,18802.75,18240.5,18760.75
1745366400,18761.75,18771.25,18623.75,18704.25
1745380800,18722,18790.5,18681.75,18782.75
1745395200,18782.75,18945,18775,18859.75
1745409600,18860.25,19165.5,18797.25,18876.75
1745424000,18876.5,18966.25,18729.75,18788
1745438400,18788.75,18927,18740.5,18841.25
1745456400,18841.75,18850,18710.75,18763.5
1745470800,18764.25,18781.75,18594.75,18629.75
1745485200,18630,18865.75,18630,18851
1745499600,18853,19278,18824,19262.5
1745514000,19262,19418,19203.5,19347.5
1745532000,19405,19469.75,19352.25,19411.5
1745546400,19410.75,19497.5,19363,19410.75
1745560800,19412.75,19478,19344.25,19396.75
1745575200,19396,19416,19216.25,19263.75
1745589600,19257,19554.25,19233.75,19428.25
1745604000,19428.75,19589,19414.25,19460.5
1745794800,19459.75,19475,19392.25,19417.5
1745809200,19417.75,19505.5,19395.5,19502.75
1745823600,19503.25,19540,19440.75,19477
1745838000,19475.5,19623,19433.25,19471.75
1745852400,19471.5,19496,19257.25,19428.5
1745866800,19429,19578.75,19423.5,19528.5
1745884800,19528.25,19630.75,19496.25,19573.5
1745899200,19566.75,19621.75,19525.5,19609.75
1745913600,19610.25,19610.75,19447.25,19504.25
1745928000,19503.25,19615.25,19378,19539
1745942400,19538.5,19688.5,19471,19645
1745956800,19645.25,19668.5,19518.75,19531.25
1745974800,19530,19544.75,19485.25,19519.75
1745989200,19520.25,19622.75,19503.5,19575.25
1746003600,19574.5,19615,19257.5,19286.25
1746018000,19285.5,19473.5,19103.75,19438.25
1746032400,19438.25,19880,19337,19848.5
1746050400,19834,19955.5,19805,19929
1746064800,19928.5,19974,19907,19921.5
1746079200,19922.25,20023.5,19901.25,20017.75
1746093600,20017,20035.75,19860,19860
1746108000,19877,20125.75,19866,19982
1746122400,19982,20049.25,19749.5,19788.5
1746140400,19788,19981.25,19755,19959
1746154800,19959,19997.25,19883.25,19930.25
1746169200,19930.75,19959.25,19864,19932
1746183600,19932,20180.5,19901.5,20166
1746198000,20166,20276.75,20127.25,20221.25
1746212400,20220.75,20235.5,20052.5,20085
1746403200,20084.75,20111.5,19991.5,20056.5
1746417600,20056.5,20098.75,20017,20057.25
1746432000,20058,20077.75,19966,19980.5
1746446400,19980.75,20124,19970.5,20102
1746460800,20102.25,20191.5,20044.75,20065.5
1746475200,20065.75,20070.5,19975.25,19992.75
1746493200,19993.75,20004.25,19932.25,19973.25
1746507600,19973.25,19976.25,19832,19873.75
1746522000,19873.75,19908.25,19803,19840.5
1746536400,19840.5,20026.25,19739.25,19864.25
1746550800,19864.75,19972.5,19809,19846.75
1746568800,19809,20133.75,19799.5,20052
1746583200,20052.75,20055.75,19971.25,19978.5
1746597600,19978.25,20025,19953,19990.5
1746612000,19990,20030.25,19857.5,19937.5
1746626400,19936.75,19977.25,19787,19818.75
1746640800,19817.5,20053.5,19678.75,19943.5
1746658800,19943.75,20123.25,19925.5,20098.25
1746673200,20098,20197.75,20096.25,20145.75
1746687600,20145.25,20262.25,20136.75,20253.75
1746702000,20253.5,20257.25,19979,20017.25
1746716400,20016.25,20337.25,19993.25,20283.75
1746730800,20283.75,20331.25,20124,20139.25
1746748800,20138.25,20201,20080.75,20187.75
1746763200,20188,20232.25,20156.25,20193
1746777600,20191.75,20288.75,20140,20206.5
1746792000,20205.5,20279.75,20058,20169.75
1746806400,20170.25,20185.5,20061.5,20136.25
1746820800,20136.25,20508.5,20120.5,20492.75
1747011600,20493.5,20547,20488.75,20530.5
1747026000,20530.5,20930.25,20523.25,20876.25
1747040400,20877.5,20991.5,20874,20916.75
1747054800,20916.5,20939.75,20690,20877.75
1747069200,20878.25,20996,20859,20957
1747087200,20954.75,20968,20864,20875.25
1747101600,20875.25,20894,20818,20861.25
1747116000,20861.25,20882.75,20824.5,20881.75
1747130400,20881.5,21131.75,20860.5,21124.5
1747144800,21125,21346.5,21115.5,21295.75
1747159200,21296.5,21341.5,21247.5,21261.25
1747177200,21261.25,21301,21247,21275.25
1747191600,21275.25,21355.75,21271.75,21348.5
1747206000,21349,21353,21238.25,21293.5
1747220400,21293.25,21405.25,21273.75,21357
1747234800,21357.5,21419.5,21281.5,21369.5
1747249200,21369.75,21412.75,21331,21375.25
1747267200,21375.5,21412,21365.25,21380
1747281600,21382.5,21388.5,21265.5,21272.5
1747296000,21272.25,21301.25,21192,21275.25
1747310400,21272.25,21446.5,21236.25,21429.25
1747324800,21429.5,21529.75,21303.75,21418.5
1747339200,21419.25,21445,21379.5,21414.25
1747353600,21415,21436.25,21348.75,21405.75
1747368000,21409.5,21455.75,21362,21442.5
1747382400,21443,21488.25,21430.5,21481.25
1747396800,21480.25,21504.75,21320.5,21412.5
1747411200,21411.5,21512,21405.5,21504.75
1747425600,21505.25,21509.75,21264.75,21302.75
1747616400,21302.5,21309,21196.25,21221
1747630800,21221,21290,21112.5,21135.25
1747645200,21134.75,21220,21118,21212.25
1747659600,21212.5,21503.5,21153.25,21498.5
1747674000,21498.25,21544.5,21443.5,21517
1747692000,21513,21562.25,21436.25,21458
1747706400,21458.5,21487,21415.75,21419
1747720800,21419,21481,21393.75,21425.5
1747735200,21427.75,21483.75,21355,21394.75
1747749600,21394.75,21474.25,21363,21431.5
1747764000,21430.5,21452,21298,21400.25
1747782000,21400.25,21444,21373.25,21378.75
1747796400,21377.75,21397.75,21286.5,21294.5
1747810800,21294,21348.75,21229.75,21300.25
1747825200,21300,21459,21262.5,21456.25
1747839600,21456.5,21558.5,21159.5,21176.5
1747854000,21178,21221,21072.75,21145.75
1747872000,21147.5,21208.5,21135.25,21169
1747886400,21163.25,21226.75,21154.75,21197.5
1747900800,21196.5,21243.5,21075.25,21080
1747915200,21080.25,21330.25,21040,21271.75
1747929600,21272.25,21337.5,21166,21184.25
1747944000,21184,21236,21134,21201
1747962000,21201.25,21208.5,21141,21153.25
1747976400,21154.25,21231,21092.25,21188
1747990800,21186.75,21192,20727.25,20800.75
1748005200,20801.75,21008.75,20756.75,20983
1748019600,20983.5,21083,20930.75,20953.25
1748210400,20978,21229.25,20954.25,21205.75
1748224800,21206.75,21233.25,21189.75,21202.25
1748239200,21202,21286,21189.75,21250.25
1748253600,21251,21307.75,21246.25,21279.25
1748268000,21280.5,21294,21215.5,21228.5
1748300400,21229.25,21246.5,21162,21181.5
1748314800,21180,21255,21141.5,21242.75
1748329200,21243,21359.75,21235.5,21303
1748343600,21302.25,21389.5,21192.75,21355.25
1748358000,21355.5,21488.5,21353,21442.75
1748372400,21442.5,21484.75,21414.25,21470.75
1748390400,21470.25,21484,21438.5,21442.75
1748404800,21445.5,21462.5,21428,21433.5
1748419200,21433,21523.75,21407,21504
1748433600,21504,21567.5,21426,21437
1748448000,21437.25,21514.25,21349,21372.5
1748462400,21372,21833.5,21321.25,21820.5
1748480400,21820.75,21823.5,21753,21796
1748494800,21796.5,21858.75,21746.5,21782.75
1748509200,21782.75,21818.5,21620.5,21644.75
1748523600,21645.5,21692.75,21301,21456.25
1748538000,21455.25,21485,21317.25,21385
1748556000,21371.25,21391.75,21269,21343
1748570400,21343.5,21412.25,21330.5,21387.25
1748584800,21386.5,21398,21318.25,21363.25
1748599200,21363.5,21421,21226.25,21257.5
1748613600,21257.25,21399.5,21071.5,21176
1748628000,21176.5,21433.5,21174.75,21313.75
1748818800,21314,21326,21256.25,21265.25
1748833200,21264,21265,21198,21228.5
1748847600,21227.5,21267.5,21163.25,21250.25
1748862000,21250.25,21458,21235,21397.25
1748876400,21396.75,21525.75,21355.25,21517.75
1748890800,21517.75,21576.25,21465.75,21494.25
1748908800,21495,21502.5,21437,21460.5
1748923200,21456.5,21481.5,21404.5,21438.75
1748937600,21439.75,21535.75,21399.25,21527.25
1748952000,21527.75,21688.25,21503,21684.5
1748966400,21684.5,21759.75,21635.75,21704.25
1748980800,21704.25,21727,21666.25,21698.5
1748998800,21700,21710.75,21667,21678
1749013200,21678,21748.75,21673.5,21718
1749027600,21718,21767,21655.5,21708.5
1749042000,21709.5,21790.5,21641,21754.25
1749056400,21754.25,21803,21740.25,21748
1749074400,21744.75,21772.5,21730.75,21756.75
1749088800,21757,21759.25,21724.75,21734.25
1749103200,21734,21842.5,21723,21775.75
1749117600,21775.75,21898,21691.5,21723.75
1749132000,21724.25,21935,21659.75,21729
1749146400,21730,21740,21471,21558
1749164400,21558.5,21600.75,21540,21588.25
1749178800,21589,21686,21579.75,21667.25
1749193200,21667.75,21694.5,21637.75,21656.75
1749207600,21657.25,21864.25,21644.5,21820
1749222000,21819.75,21873.5,21722,21835
1749236400,21834.5,21847.5,21726,21762
1749427200,21763.5,21783.5,21716,21745.25
1749441600,21743.75,21797.25,21729,21794.5
1749456000,21793.25,21824.25,21757.5,21810.75
1749470400,21812,21890.75,21756.5,21838.5
1749484800,21839.25,21885,21814,21818.75
1749499200,21818.5,21873,21797,21864
1749517200,21863.75,21973.25,21862.75,21917.25
1749531600,21918,21931,21732.25,21812.25
1749546000,21812.25,21868,21803,21854
1749560400,21854.75,21918,21743.25,21909.5
1749574800,21910,21992.25,21820.75,21951
1749592800,21945.75,22002.75,21881.25,21908
1749607200,21908.5,21915.25,21866,21881.25
1749621600,21881.75,21959.5,21878.25,21916.75
1749636000,21917.75,22106,21882,21980.75
1749650400,21981,22066.25,21908,21916.5
1749664800,21917.25,21931,21790.75,21836.25
1749682800,21834.75,21866,21754.25,21785.75
1749697200,21787,21847.75,21784.25,21838.5
1749711600,21839.75,21863.25,21713.25,21805.5
1749726000,21804,21948.25,21714,21934.75
1749740400,21934.5,21977.25,21881,21937.25
1749754800,21937,21953,21782.75,21786.75
1749772800,21786,21793.5,21471,21573.75
1749787200,21542.75,21652,21514,21636.75
1749801600,21637.5,21702.75,21577.25,21683.75
1749816000,21684.25,21843,21617,21833.75
1749830400,21833.25,21854.75,21600.25,21652.25
1749844800,21652.75,21710,21501.75,21694.5
1750035600,21695.25,21727.5,21666.5,21681.25
1750050000,21683,21791.5,21680.5,21782
1750064400,21784,21841.75,21731.5,21816.75
1750078800,21816,21999.25,21790,21938.75
1750093200,21938.75,21983,21910.75,21936
1750111200,21950,21952,21782,21853
1750125600,21853.75,21888.5,21794.5,21857.25
1750140000,21858.25,21897.5,21781,21806.75
1750154400,21806.5,21885.75,21771.5,21872.75
1750168800,21871.25,21910,21718.5,21738
1750183200,21736.5,21779.5,21641,21648.75
1750201200,21650,21785.25,21640.5,21753
1750215600,21751.75,21806,21722.75,21778
1750230000,21779.75,21839.25,21730,21735.75
1750244400,21732.75,21872.25,21704.5,21854
1750258800,21855.75,21859.75,21667.75,21692.75
1750273200,21692.5,21787.75,21660,21723
1750291200,21725,21727,21568,21665.25
1750305600,21663.5,21681.5,21567.5,21577.75
1750320000,21580.5,21637.75,21572.5,21601
1750334400,21596.25,21601,21435.5,21463.75
1750348800,21461.75,21705.5,21461.75,21665.75
1750381200,21666.5,21700,21629.75,21687
1750395600,21682,21731.5,21644.5,21644.5
1750410000,21652.5,21817,21652.5,21805
1750424400,21806.5,21896.5,21566.75,21760.5
1750636800,21761,21774,21708,21761.75
1750651200,21766.75,21904.75,21757.5,21895.5
1750665600,21896,21944.25,21775,21824.75
1750680000,21825.25,22018,21758.5,21938.5
1750694400,21938.5,22093,21738.25,22073
1750708800,22073,22255,22052.75,22226.75
1750726800,22227,22271.5,22214.75,22243
1750741200,22243.5,22384.25,22241.75,22303.75
1750755600,22303.75,22352.25,22251.75,22285.75
1750770000,22286.25,22417.75,22260,22400
1750784400,22400,22448.25,22379.75,22407.75
1750802400,22412,22434.75,22384.5,22400
1750816800,22400.25,22436.75,22394.25,22426.5
1750831200,22426,22454.25,22406,22425
1750845600,22425.75,22548.25,22413.5,22522.25
1750860000,22523,22530,22388.75,22412.25
1750874400,22413,22488.25,22402,22464
1750892400,22464,22485.5,22437.75,22477.25
1750906800,22478.25,22545,22478.25,22532.75
1750921200,22533,22581.25,22523.75,22557.25
1750935600,22557.5,22597,22476,22571
1750950000,22570.25,22687,22550,22667
1750964400,22667.25,22713.5,22641,22678.5
1750982400,22678.5,22708,22660.25,22692
1750996800,22693.75,22759.75,22686.75,22735.25
1751011200,22736,22780,22723.5,22779
1751025600,22779.5,22825.5,22685.25,22809.25
1751040000,22809.25,22810,22600,22751.75
1751054400,22751.5,22847,22727.25,22834
1751245200,22832.75,22885,22812.75,22874.25
1751259600,22874,22901.5,22849.25,22873.75
1751274000,22874.25,22915,22853.75,22867.75
1751288400,22868,22889.5,22794.25,22842.25
1751302800,22842.25,22934.75,22781,22866.75
1751320800,22867.5,22914.75,22846.25,22911.25
1751335200,22910.25,22913.75,22837.25,22841.5
1751349600,22841.25,22865.75,22812.75,22830.75
1751364000,22830.75,22848.5,22755.75,22815
1751378400,22809.75,22848.25,22594.5,22742.5
1751392800,22742.5,22753.5,22647.25,22722.25
1751410800,22722,22739.75,22675.75,22739.75
1751425200,22739.75,22781.25,22732,22772
1751439600,22773,22776.25,22672,22688
1751454000,22687,22831.5,22582,22811.5
1751468400,22811.75,22848.25,22798.25,22828.25
1751482800,22829,22863.25,22813.25,22848.75
1751500800,22848,22882,22827,22862.75
1751549400,22893.25,23102.5,22891.25,23057.5
1751562000,23056.75,23070.75,22982.5,22985
1751612400,22985.75,22999.25,22882,22905.25
1751626800,22904.25,22945.5,22888,22936.75
1751641200,22936.25,23028.5,22896,22983.5
1751846400,22983.75,22999.75,22914.5,22972.75
1751860800,22974.5,22990.25,22918,22949
1751875200,22949.25,22990,22908.5,22981.5
1751889600,22980.75,23001.75,22884.5,22929
1751904000,22928.5,22962.5,22779.75,22883.25
1751918400,22883.75,22914,22808.5,22906.75
1751936400,22905.5,22939,22886.25,22910
1751950800,22910.25,22972.75,22903.75,22946.5
1751965200,22945.75,22957,22905.75,22940
1751979600,22939.75,22962.75,22841,22916.5
1751994000,22916.75,22942.75,22870.25,22903.25
1752012000,22906.5,22924.5,22854.25,22890.25
1752026400,22890.5,22901.5,22869.75,22874
1752040800,22873.75,22942.25,22843.75,22924
1752055200,22924.5,23097,22910,23086
1752069600,23085.75,23112,22920,22983.5
1752084000,22983.25,23065.25,22981.75,23057.25
1752102000,23057.25,23059.25,22987.75,23018.75
1752116400,23017.75,23017.75,22976.5,22992.5
1752130800,22992.5,23053.5,22983.25,23044
1752145200,23043.5,23090,22901.25,22963.25
1752159600,22963.25,23050,22940,23037.5
1752174000,23037.25,23048.75,22990.75,23044.75
1752192000,23044.25,23046,22831.5,22966
1752206400,22963.25,22976.75,22897.75,22901
1752220800,22901.75,22924,22852,22908.5
1752235200,22908,23010.75,22863,22976.75
1752249600,22976.75,23021.5,22924,22955.5
1752264000,22955.25,22959,22815.25,22841.5
1752476400,22842.5,22903.75,22804.5,22877.25
1752490800,22877.5,22992.5,22842.25,22991.5
1752505200,22991.25,23066.5,22984.75,23051.25
1752519600,23051.5,23059.25,22997.75,23011.5
1752537600,23011.75,23173.75,22996.5,23093.75
1752552000,23092.5,23170,23090,23161.5
1752566400,23160.25,23192,23144,23167
1752580800,23167,23222.75,23096,23158
1752595200,23157.5,23180,23050,23052.25
1752609600,23052,23059.25,22973.75,22999.5
1752627600,22999.25,23033.75,22997,23021.25
1752642000,23021.5,23045.25,22929.25,23002
1752656400,23002.25,23085,22980,23073.75
1752670800,23073.25,23089.5,22835.75,23045.75
1752685200,23045.75,23100,23016.5,23063.25
1752703200,23065.5,23072,23024,23034.25
1752717600,23034,23100,23017,23087.25
1752732000,23087.75,23151.75,23086.75,23109.5
1752746400,23109.25,23158.5,23065.75,23149.75
1752760800,23150.5,23276,23115,23275.25
1752775200,23275.75,23279.75,23234.25,23256.5
1752793200,23257.75,23288.75,23256.25,23279.5
1752807600,23279.5,23309.5,23271.5,23283.75
1752822000,23283.5,23292.75,23252.25,23266.25
1752836400,23267,23320.75,23186.75,23205
1752850800,23205.25,23254.25,23169.5,23204
1752865200,23203.5,23262.75,23198.5,23260.25
1753056000,23260.5,23277.25,23242.5,23246.25
1753070400,23247,23298.5,23246.25,23295.75
1753084800,23296,23308.25,23275,23277
1753099200,23277.5,23424.75,23223.75,23385.5
1753113600,23385.5,23423.5,23328.5,23344.5
1753128000,23344.25,23361,23335.5,23340.5
1753146000,23340,23367,23297,23306.25
1753160400,23306,23347.5,23271.5,23276.75
1753174800,23276.5,23341.25,23267.5,23334.75
1753189200,23334.75,23349.75,23108,23198.75
1753203600,23198.5,23257.75,23171,23199
1753221600,23191.25,23268,23170.25,23252
1753236000,23251.5,23259.5,23226,23250.5
1753250400,23251,23283.5,23243,23271.75
1753264800,23272.75,23281.5,23160.5,23166
1753279200,23165.25,23293.5,23146.75,23263.25
1753293600,23263.75,23418,23263.25,23387.5
1753311600,23388.75,23422.75,23382,23404.75
1753326000,23404.5,23405.5,23353.75,23360
1753340400,23359,23397,23346.75,23373.25
1753354800,23373.5,23402.75,23298.25,23372.5
1753369200,23372.75,23423,23340,23400.75
1753383600,23400,23424.5,23366.25,23406.25
1753401600,23406.5,23441.5,23400.5,23429.25
1753416000,23428.75,23431.75,23355,23366.25
1753430400,23367,23391.25,23348.75,23365.25
1753444800,23365.25,23429.25,23330.75,23421
1753459200,23421,23476,23408.25,23422.25
1753473600,23422,23566.5,23407,23551.75
1753671600,23551.25,23585.25,23541.75,23560.75
1753686000,23561,23567.5,23484.75,23494.25
1753700400,23493.5,23529,23464.75,23493
1753714800,23493.5,23509.25,23436.75,23463
1753729200,23462.5,23531.25,23450,23528.25
1753747200,23528.75,23547.5,23516.5,23543.75
1753761600,23546.25,23598.5,23539.25,23588.5
1753776000,23588.25,23609,23575.5,23600.25
1753790400,23600.75,23652.5,23438.25,23503.75
1753804800,23503.25,23525.75,23421.5,23457.25
1753819200,23457.25,23490.75,23445.5,23486.25
1753837200,23485.5,23507.75,23466.25,23504.25
1753851600,23503,23512.5,23462.25,23483.25
1753866000,23482.5,23522,23471.5,23491
1753880400,23489.75,23547,23450.75,23534
1753894800,23534,23689,23356.5,23661.75
1753912800,23705,23780,23686,23769.5
1753927200,23769.25,23809.75,23767.5,23800.25
1753941600,23799.75,23845,23777,23783.75
1753956000,23783.5,23812,23609.5,23671.25
