t,o,h,l,c
1785754500,7561.5,7563,7561.5,7562.75
1785754800,7562.75,7563.25,7559.25,7560.5
1785755100,7560.75,7560.75,7557.25,7559
1785755400,7559,7560.25,7558.75,7560
1785755700,7560,7563.25,7559.5,7563
1785756000,7563,7564,7561.5,7561.5
1785756300,7561.25,7562.75,7560.5,7561.5
1785756600,7561.5,7567.75,7561.25,7565.5
1785756900,7566,7566.75,7561.25,7561.25
1785757200,7561.25,7564,7560.5,7564
1785757500,7563.75,7564.5,7561.5,7563.25
1785757800,7563.25,7563.5,7557.25,7557.25
1785758100,7557.25,7557.75,7555.75,7557.5
1785758400,7557.25,7557.5,7554.5,7555.5
1785758700,7555.75,7556,7553.5,7555.25
1785759000,7555,7556.75,7553.25,7556.5
1785759300,7556.5,7558.25,7554.5,7556.25
1785759600,7556.5,7558.75,7554,7554.5
1785759900,7554.5,7558.75,7553.75,7558
1785760200,7558.25,7561,7558.25,7561
1785760500,7561,7562.25,7559.25,7562
1785760800,7562,7565.75,7561.25,7565.5
1785761100,7565.75,7566.25,7563.75,7563.75
1785761400,7563.75,7565.5,7562.25,7565
1785761700,7565,7565.25,7563,7563.25
1785762000,7563.5,7565,7562.25,7564.25
1785762300,7564.25,7565,7562.5,7563
1785762600,7562.75,7564.25,7561.75,7562.5
1785762900,7562.5,7565.75,7562.5,7565.25
1785763200,7565.5,7565.5,7562.75,7564
1785763500,7563.75,7563.75,7544.75,7546
1785763800,7546.25,7565.25,7542.75,7559.25
1785764100,7559.25,7571,7558.75,7568.75
1785764400,7568.75,7570,7561,7567.25
1785764700,7567.5,7575,7565,7570.75
1785765000,7570.75,7581.25,7567,7579.25
1785765300,7579.5,7588.25,7578.5,7588
1785765600,7587.75,7591.25,7582.75,7585.75
1785765900,7586,7588.5,7583.5,7587.75
1785766200,7587.75,7592.5,7587.25,7591
1785766500,7591,7597.5,7590,7593.75
1785766800,7594,7599.75,7593.5,7598.25
1785767100,7598.25,7600,7595.5,7597.25
1785767400,7597,7598.5,7595,7597.25
1785767700,7597.25,7601.5,7596.25,7599.75
1785768000,7600,7603.75,7599.5,7601.25
1785768300,7601.25,7601.75,7598.75,7600.75
1785768600,7600.75,7603.5,7600,7601
1785768900,7601,7606,7601,7606
1785769200,7606,7606.25,7603,7604.5
1785769500,7604.5,7604.5,7599.75,7601.25
1785769800,7601.25,7603.25,7600,7602.5
1785770100,7602.5,7606,7602.5,7606
1785770400,7606,7609,7605.75,7607.75
1785770700,7607.75,7609,7602,7603.25
1785771000,7603,7606.75,7602.5,7604.75
1785771300,7605,7608,7603.75,7607.25
1785771600,7607.5,7610.5,7607,7608.5
1785771900,7608.5,7613,7608.5,7612.5
1785772200,7612.5,7614,7611.75,7613.75
1785772500,7613.5,7613.75,7610,7611.5
1785772800,7611.5,7613.5,7611,7611.5
1785773100,7611.75,7612.5,7610,7611.75
1785773400,7611.75,7612,7609.25,7611.5
1785773700,7611.25,7614.5,7611,7614.25
1785774000,7614.25,7614.5,7612.25,7614.25
1785774300,7614.25,7617.75,7613.5,7617
1785774600,7617.25,7618,7614.75,7616
1785774900,7616,7616,7613.75,7614.5
1785775200,7614.5,7616.75,7613.75,7616.25
1785775500,7616.5,7616.5,7614.5,7614.75
1785775800,7614.75,7615.5,7612,7612
1785776100,7612.25,7615.25,7611.75,7613.75
1785776400,7614,7614.75,7611.75,7613.75
1785776700,7613.75,7614.5,7611,7613.75
1785777000,7613.75,7617.75,7613.5,7616.5
1785777300,7616.75,7619.5,7616.5,7619.5
1785777600,7619.5,7622,7618.25,7621.5
1785777900,7621.25,7623.25,7620,7622.5
1785778200,7622.5,7625.5,7621.75,7625.5
1785778500,7625.5,7626.25,7623,7623.75
1785778800,7624,7625.25,7623.25,7625
1785779100,7625.25,7627.25,7624.75,7626.5
1785779400,7626.5,7628.25,7626.25,7628.25
1785779700,7628.25,7629.75,7627.25,7628
1785780000,7628.25,7633.25,7628,7633
1785780300,7633.25,7635,7632.5,7635
1785780600,7634.75,7635,7630.25,7631.75
1785780900,7631.75,7634.75,7630.5,7631.25
1785781200,7631.25,7633.25,7629.5,7631.25
1785781500,7631,7632,7626.25,7627.5
1785781800,7627.5,7630,7625,7626.5
1785782100,7626.5,7629.5,7626.25,7628.25
1785782400,7628.25,7632.75,7627.25,7632.5
1785782700,7632.5,7633.5,7629,7632.5
1785783000,7632.25,7634.25,7630.5,7632.5
1785783300,7632.75,7634,7630.75,7631.25
1785783600,7631.25,7637.75,7631,7636.75
1785783900,7637,7637.25,7632.25,7633.5
1785784200,7633.5,7636,7632.75,7633.5
1785784500,7633.5,7636.25,7633.5,7635.25
1785784800,7635.5,7636.25,7633.25,7636.25
1785785100,7636,7637.25,7634.25,7635.5
1785785400,7635.5,7637,7633.75,7635.5
1785785700,7635.25,7636.5,7631.25,7631.75
1785786000,7632,7633.5,7630.25,7632.5
1785786300,7632.5,7634.25,7631,7633
1785786600,7633,7635.75,7627.75,7629
1785786900,7629,7632,7625.75,7628.25
1785787200,7628.25,7629,7625.25,7628.75
1785787500,7628.5,7632.5,7628.5,7631.5
1785787800,7631.5,7633,7630.5,7632
1785788100,7632,7634.25,7632,7633.75
1785788400,7634,7636.5,7633.5,7634
1785788700,7633.75,7634.25,7632.75,7633
1785789000,7633,7634.25,7632.75,7633.25
1785789300,7633.5,7635.25,7633.5,7634.5
1785789600,7634.5,7636.5,7634.25,7635.5
1785789900,7635.5,7635.75,7632.5,7632.5
1785790200,7632.5,7633,7630.75,7631.25
1785790500,7631.5,7632.25,7630.25,7631.25
1785794400,7631,7633.5,7629,7631.5
1785794700,7631.75,7635,7631.5,7634.5
1785795000,7634.5,7635.5,7631.5,7632.5
1785795300,7632.5,7635,7632.5,7634.25
1785795600,7634.25,7634.75,7632.75,7634
1785795900,7634.25,7634.5,7633,7633.75
1785796200,7633.75,7635.5,7633.25,7635
1785796500,7634.5,7635.75,7633.5,7635
1785796800,7635.25,7636.5,7635.25,7636
1785797100,7636,7636,7634.25,7635.5
1785797400,7635.5,7636,7635,7635.75
1785797700,7635.75,7636,7635.25,7635.25
1785798000,7635.25,7635.75,7634.25,7635.25
1785798300,7635,7635.25,7633.5,7634
1785798600,7634,7634.5,7633.75,7634.5
1785798900,7634.5,7636.25,7634.5,7635.5
1785799200,7635.75,7636.25,7634.5,7634.75
1785799500,7634.75,7635.25,7634,7634.75
1785799800,7634.75,7636.25,7633.75,7635.75
1785800100,7635.5,7636,7632.75,7632.75
1785800400,7632.75,7633.75,7632.75,7632.75
1785800700,7633,7636,7632.75,7635
1785801000,7635,7636,7633.25,7633.5
1785801300,7633.5,7635.5,7633.25,7635.5
1785801600,7635.5,7636,7632.25,7634.75
1785801900,7634.75,7637.25,7634,7636.25
1785802200,7636.25,7636.5,7633,7634
1785802500,7634,7634,7631.25,7632
1785802800,7632,7634,7631.75,7633
1785803100,7632.75,7634,7630.75,7631.25
1785803400,7631.25,7631.75,7630.25,7630.5
1785803700,7630.75,7634.75,7629.25,7634.5
1785804000,7634.5,7635.25,7632.5,7634.75
1785804300,7634.75,7635,7632.5,7634.5
1785804600,7634.25,7635.75,7633,7633.75
1785804900,7634,7634.5,7631.75,7632.75
1785805200,7632.75,7633,7629.5,7631.25
1785805500,7631,7633.75,7629.75,7633.5
1785805800,7633.5,7635.25,7633,7634.25
1785806100,7634,7635.25,7632.25,7634.5
1785806400,7634.25,7635.75,7634.25,7635.5
1785806700,7635.5,7636.25,7633.75,7636.25
1785807000,7636.25,7639,7635.75,7637.75
1785807300,7637.75,7638.5,7636,7636.25
1785807600,7636,7640.5,7636,7640
1785807900,7640,7642.25,7639.75,7642
1785808200,7642,7647.5,7641.5,7646.75
1785808500,7646.75,7647.25,7645.75,7646.5
1785808800,7646.25,7647.5,7644.25,7644.5
1785809100,7644.5,7644.75,7641.25,7642.25
1785809400,7642.25,7642.25,7639.75,7640.75
1785809700,7640.75,7642.25,7640.75,7642
1785810000,7642.25,7642.5,7639,7641.5
1785810300,7641.5,7641.75,7640,7640
1785810600,7640.25,7643,7640.25,7641.5
1785810900,7642,7644,7641.5,7642.75
1785811200,7642.75,7644,7642.25,7643.75
1785811500,7643.75,7643.75,7641.75,7642.5
1785811800,7642.5,7644.25,7641.75,7644
1785812100,7644,7644.25,7642.25,7642.5
1785812400,7642.25,7644,7641.5,7642
1785812700,7642.25,7642.5,7640,7641
1785813000,7641.25,7641.5,7638.25,7639.5
1785813300,7639.5,7641.25,7639.25,7640.5
1785813600,7640.75,7643,7639.75,7642.75
1785813900,7643,7644.5,7642.5,7643.5
1785814200,7643.5,7645.5,7643.5,7645.5
1785814500,7645.25,7645.5,7644,7644.5
1785814800,7644.5,7644.5,7641.75,7642.75
1785815100,7642.75,7644.25,7641.75,7643.75
1785815400,7643.75,7645,7643.5,7644
1785815700,7644,7645,7643.75,7645
1785816300,7644,7644.25,7643.75,7643.75
1785816600,7643.75,7644,7641.75,7642.75
1785816900,7643,7645.5,7642.75,7645.25
1785817200,7645.25,7645.25,7644.5,7645.25
1785817500,7645.25,7645.75,7645,7645.5
1785817800,7645.5,7646,7645.25,7645.25
1785818100,7645.25,7645.5,7644.75,7645.25
1785818400,7645,7645.75,7644.75,7645.25
1785818700,7645,7646,7644.5,7645.75
1785819000,7646,7646.5,7645,7646
1785819300,7646,7646.25,7644.25,7645.5
1785819600,7645.25,7645.75,7643.5,7644.25
1785819900,7644.5,7644.75,7643.75,7644.75
1785820200,7644.75,7644.75,7642.75,7643.25
1785820500,7643.25,7644.25,7643,7644.25
1785820800,7644.25,7645.5,7644,7645.5
1785821100,7645.25,7646,7644.25,7645.5
1785821400,7645.25,7646.5,7645.25,7646
1785821700,7646.25,7649.5,7646.25,7646.5
1785822000,7646.25,7647.75,7646,7647.25
1785822300,7647,7647,7646,7646.5
1785822600,7646.5,7647.5,7646.25,7646.5
1785822900,7646.5,7647.75,7646.25,7647.5
1785823200,7647.75,7648.25,7646.75,7648
1785823500,7647.75,7649.25,7647.25,7648.75
1785823800,7648.5,7650,7648.5,7649.75
1785824100,7649.75,7649.75,7647.5,7647.75
1785824400,7648,7649,7647,7647.75
1785824700,7647.75,7649,7647,7647.25
1785825000,7647,7648.25,7646.5,7646.75
1785825300,7646.75,7646.75,7644,7644.75
1785825600,7644.75,7645,7642.75,7644
1785825900,7644,7644.75,7643.75,7644.25
1785826200,7644.25,7644.75,7643.75,7644.25
1785826500,7644.25,7644.75,7643,7644.5
1785826800,7644.5,7647.5,7644,7646.25
1785827100,7646.5,7646.5,7642,7642.25
1785827400,7642,7643.25,7641.5,7643
1785827700,7643,7644.75,7642.5,7643
1785828000,7643.25,7644,7642.5,7644
1785828300,7644.25,7646,7644,7645
1785828600,7645,7648,7644.75,7646.25
1785828900,7646.25,7646.5,7643.25,7644
1785829200,7644.25,7644.5,7642,7642.5
1785829500,7642.5,7646.75,7642,7646.75
1785829800,7646.5,7646.5,7643,7643
1785830100,7643.25,7643.75,7642.25,7643.5
1785830400,7643.5,7644.75,7642.5,7643.75
1785830700,7644,7645,7642.75,7643.25
1785831000,7643,7643.75,7642,7643.75
1785831300,7644,7645.5,7643.5,7644.5
1785831600,7644.75,7645.75,7643,7643.25
1785831900,7643.25,7643.75,7642,7643.25
1785832200,7643.25,7643.25,7638,7639.5
1785832500,7639.25,7639.75,7637.75,7639.25
1785832800,7639,7639.25,7637,7638.25
1785833100,7638.25,7638.25,7635.25,7635.75
1785833400,7636,7636.75,7635.25,7636
1785833700,7636,7638.5,7636,7637.25
1785834000,7637,7637,7634,7635.5
1785834300,7635.25,7635.5,7632.75,7633.25
1785834600,7633.5,7634.25,7632,7633.75
1785834900,7634,7634.25,7631.75,7633.25
1785835200,7633.25,7634,7632.5,7633
1785835500,7633,7634.5,7632.25,7634.25
1785835800,7634.25,7636,7634.25,7635.75
1785836100,7636,7637.25,7635.5,7637.25
1785836400,7637.25,7638.25,7637.25,7637.75
1785836700,7637.75,7638.5,7635.5,7638.5
1785837000,7638,7638,7634.75,7635
1785837300,7634.75,7637.5,7634.75,7637.5
1785837600,7637.75,7638,7636.25,7636.75
1785837900,7636.75,7638.5,7636.25,7637.75
1785838200,7638,7639.75,7637.75,7638.5
1785838500,7638.5,7638.5,7636,7637
1785838800,7637,7638.25,7636.25,7637.5
1785839100,7637.75,7638,7636.25,7636.5
1785839400,7636.5,7642.25,7635.5,7640.5
1785839700,7640.5,7640.75,7638.5,7639.25
1785840000,7639,7644.75,7638,7643.75
1785840300,7643.5,7647.75,7643,7644.75
1785840600,7644.75,7645.5,7641.5,7643.75
1785840900,7643.75,7644.5,7641.75,7643
1785841200,7643.25,7645.25,7641.75,7644
1785841500,7644,7644,7641.5,7642.5
1785841800,7642.25,7644.5,7641.75,7643.5
1785842100,7643.5,7644.5,7643,7644.25
1785842400,7644.25,7647.25,7644.25,7645
1785842700,7645,7648.75,7645,7648.5
1785843000,7648.5,7648.5,7647,7647.5
1785843300,7647.5,7648.25,7646.75,7647.25
1785843600,7647,7657,7645,7654.75
1785843900,7654.75,7655,7651.75,7654
1785844200,7653.75,7657.75,7653.25,7655.75
1785844500,7655.75,7656.25,7652,7654.5
1785844800,7654.5,7655.25,7652.75,7654.25
1785845100,7654.25,7656.25,7651.25,7655
1785845400,7655,7655,7651.5,7651.75
1785845700,7651.75,7654.5,7651.25,7654.25
1785846000,7654.5,7655.5,7653.75,7655
1785846300,7655,7655.5,7654.25,7654.5
1785846600,7654.75,7655.25,7652.5,7655
1785846900,7655,7655.75,7654.25,7654.5
1785847200,7654.25,7655.75,7654.25,7655.25
1785847500,7655,7655.25,7651,7651.75
1785847800,7651.75,7653.5,7651.5,7652.25
1785848100,7652.5,7652.75,7651,7651
1785848400,7651,7653,7649.25,7652.25
1785848700,7652.5,7654.75,7652.25,7653.75
1785849000,7654,7654.5,7653.25,7654
1785849300,7654,7656.25,7653.5,7653.5
1785849600,7653.25,7666,7653.25,7657.75
1785849900,7657.5,7662,7656.75,7657.5
1785850200,7657.25,7670.25,7656,7669.5
1785850500,7669.75,7673,7666.5,7670.25
1785850800,7670.25,7673.5,7667.5,7670
1785851100,7669.75,7677,7669.75,7677
1785851400,7677,7686.5,7675.25,7686
1785851700,7686,7686.25,7678.25,7685.5
1785852000,7685.25,7693.25,7682.5,7690.5
1785852300,7690.5,7697.75,7690,7695.25
1785852600,7695.25,7700.75,7695,7700.5
1785852900,7700.75,7706.25,7699.5,7704.5
1785853200,7704.75,7705,7693.5,7695.5
1785853500,7695.25,7700.75,7695,7697
1785853800,7697,7702.75,7692.75,7701.5
1785854100,7701.5,7709.5,7699.75,7704
1785854400,7703.75,7711.75,7703,7710
1785854700,7710.25,7711.75,7707.75,7711
1785855000,7711,7712.5,7708.5,7711.25
1785855300,7711,7716.5,7710,7715.25
1785855600,7715.5,7721.25,7714,7720.75
1785855900,7721,7721,7715.75,7720.75
1785856200,7720.5,7724,7719.25,7721.25
1785856500,7721.5,7726,7721,7725.75
1785856800,7725.75,7730.25,7724.25,7730
1785857100,7730,7731,7725,7726
1785857400,7726,7728.25,7723.75,7725
1785857700,7724.75,7733.5,7724.5,7730.5
1785858000,7730.5,7735.75,7729.75,7735.25
1785858300,7735.25,7739.5,7734.75,7738.75
1785858600,7738.75,7741.25,7733.75,7734.75
1785858900,7734.75,7738.5,7733.75,7736.5
1785859200,7736.5,7741,7736,7739.5
1785859500,7739.5,7741.75,7735.25,7736
1785859800,7736,7737.25,7733.25,7734.75
1785860100,7734.5,7739.75,7734.5,7739.5
1785860400,7739.25,7745.25,7739,7744.5
1785860700,7744.25,7745.75,7742.25,7744.5
1785861000,7744.5,7748.5,7742.25,7747.25
1785861300,7747.25,7749.25,7744.5,7747.25
1785861600,7747.25,7752.75,7746.25,7752.25
1785861900,7752.5,7754.75,7752.25,7754.25
1785862200,7754.25,7755.75,7753,7754.25
1785862500,7754.25,7755.25,7753,7755.25
1785862800,7755.25,7763.25,7754.25,7763
1785863100,7763,7765.75,7759.75,7763
1785863400,7763,7765,7761.75,7764.75
1785863700,7765,7769,7765,7766.25
1785864000,7766.25,7766.75,7762,7764.75
1785864300,7764.75,7767.5,7764,7765.5
1785864600,7765.5,7766.5,7762,7766
1785864900,7766,7771.75,7765.75,7771.25
1785865200,7771,7776,7771,7775.75
1785865500,7776,7783.75,7776,7779.75
1785865800,7779.75,7780,7768.5,7771
1785866100,7771.25,7774,7768,7768.25
1785866400,7768.25,7772.5,7763.5,7765.5
1785866700,7765.75,7772.25,7765,7770.75
1785867000,7770.5,7774.75,7769.25,7774.25
1785867300,7774.25,7776.25,7771.75,7773
1785867600,7773.25,7777,7772.75,7773.75
1785867900,7773.5,7776,7772.25,7776
1785868200,7776,7777.25,7773,7774
1785868500,7773.75,7775.5,7769.75,7771
1785868800,7770.75,7771,7766,7769.25
1785869100,7769.5,7775,7769.25,7772.75
1785869400,7772.75,7775,7771.25,7772
1785869700,7772,7773.5,7771.25,7773
1785870000,7773,7782,7772.75,7779.75
1785870300,7780,7782.5,7777.5,7782.25
1785870600,7782,7782.5,7779.25,7780.75
1785870900,7780.75,7782.75,7779.5,7782
1785871200,7782,7783,7779,7780.25
1785871500,7780.25,7781.25,7773,7775
1785871800,7775,7778.25,7773,7777.75
1785872100,7777.5,7780.75,7774.75,7779.5
1785872400,7779.25,7785.25,7779.25,7784.25
1785872700,7784.25,7786,7779.25,7780.75
1785873000,7780.75,7782.5,7769,7769.25
1785873300,7769.25,7775.5,7761.25,7764.75
1785873600,7763.75,7775,7763.75,7774.25
1785873900,7774.25,7781.25,7774,7774.75
1785874200,7774.5,7775.5,7771,7773.75
1785874500,7773.25,7773.25,7761.25,7764
1785874800,7764,7771,7763.75,7767
1785875100,7767.25,7771.5,7765.25,7767
1785875400,7766.75,7769.25,7765,7766.75
1785875700,7766.75,7768.75,7765.5,7766.5
1785876000,7766.75,7773.25,7766.25,7771
1785876300,7771,7774.75,7770.5,7773.75
1785876600,7773.75,7773.75,7770.5,7772.5
1785876900,7772.5,7775.5,7772,7774.5
1785880800,7772,7775,7771,7773.25
1785881100,7773.5,7778.75,7773.5,7776
1785881400,7776,7778.25,7775.5,7778.25
1785881700,7778,7780,7777.5,7779.5
1785882000,7779.75,7781.5,7777.75,7777.75
1785882300,7778,7781,7777.5,7780.25
1785882600,7780.25,7782.75,7779.25,7781.75
1785882900,7781.5,7783.25,7780,7780.75
1785883200,7781,7781,7777.75,7778
1785883500,7778.25,7779.75,7777.5,7778
1785883800,7778,7779.25,7777.5,7778.5
1785884100,7778.5,7780.75,7778.25,7780.75
1785884400,7780.75,7782.75,7778.75,7782.25
1785884700,7782,7782.75,7781.75,7782.25
1785885000,7782,7782.75,7781.25,7782
1785885300,7782,7782.5,7782,7782.5
1785885600,7782.5,7782.5,7780.5,7780.5
1785885900,7780.5,7780.5,7779,7779.5
1785886200,7779.5,7779.5,7776.25,7776.5
1785886500,7776.5,7777.5,7775.75,7776.75
1785886800,7776.75,7780,7776.5,7779.25
1785887100,7779.25,7781.25,7777.5,7778.5
1785887400,7778.75,7780.5,7777.25,7778.25
1785887700,7778.25,7780.5,7777.5,7777.5
1785888000,7777.25,7779.75,7776,7778.25
1785888300,7778.5,7780.5,7777.25,7777.75
1785888600,7777.75,7780.5,7777.5,7780.25
1785888900,7780.25,7780.5,7778.75,7780
1785889200,7780,7783.25,7778.5,7782.25
1785889500,7782.25,7783.75,7781.5,7783.25
1785889800,7783.5,7785.5,7783.25,7784
1785890100,7784.25,7784.5,7780.5,7782
1785890400,7782,7782.75,7780.25,7780.5
1785890700,7780.5,7781.5,7779,7780.75
1785891000,7781,7784.25,7779.75,7783
1785891300,7783.25,7784.25,7782.5,7784.25
1785891600,7784.25,7784.5,7778.5,7780.25
1785891900,7780.25,7782.75,7780.25,7782.75
1785892200,7783,7784,7781.75,7782.25
1785892500,7782.25,7782.5,7778.75,7779
1785892800,7779.25,7780.25,7778.25,7778.75
1785893100,7778.75,7779.5,7777.75,7779
1785893400,7779,7780.75,7778.5,7779.5
1785893700,7779.75,7783.5,7779.25,7783.5
1785894000,7783.5,7783.75,7781.25,7782.5
1785894300,7782.25,7784.75,7782.25,7784.5
1785894600,7784.5,7784.75,7783.5,7784
1785894900,7784.25,7786,7783.5,7784.25
1785895200,7784.5,7787,7783.75,7784
1785895500,7784,7785.75,7783,7785.25
1785895800,7785.25,7786.25,7784.5,7785.5
1785896100,7785.75,7787,7784.75,7786.75
1785896400,7787,7787,7785,7785.25
1785896700,7785.25,7786,7784,7785.25
1785897000,7785,7785.75,7783.75,7785.75
1785897300,7785.75,7786,7784.5,7784.5
1785897600,7784.5,7786.5,7784.25,7786.5
1785897900,7786.5,7788.5,7786,7787.5
1785898200,7787.25,7788.75,7787,7788
1785898500,7788.25,7788.25,7786.75,7786.75
1785898800,7786.75,7789.75,7786.5,7789.25
1785899100,7789.25,7791,7789,7790
1785899400,7790,7792,7789.75,7790.75
1785899700,7790.75,7792.5,7790.75,7791
1785900000,7791,7792,7788.75,7789
1785900300,7789,7789,7787.25,7787.5
1785900600,7787.5,7788.5,7786.5,7788.5
1785900900,7788.25,7791,7788.25,7790.5
1785901200,7790.75,7791.5,7790.25,7791.25
1785901500,7791.25,7792,7789.5,7790.5
1785901800,7790.75,7792,7790.25,7791.5
1785902100,7791.5,7792,7791.25,7792
1785902700,7792.75,7792.75,7792.25,7792.5
1785903000,7792.5,7792.75,7790.5,7790.75
1785903300,7791,7791,7789.5,7789.75
1785903600,7790,7790,7788.25,7788.5
1785903900,7788.75,7789.5,7788.25,7789.5
1785904200,7789.25,7791,7789,7790.75
1785904500,7790.75,7791.5,7790.75,7791
1785904800,7791.25,7792,7791.25,7791.5
1785905100,7791.25,7791.75,7790.75,7791
1785905400,7790.75,7791,7789.25,7790.75
1785905700,7791,7792.5,7790.75,7791.25
1785906000,7791.25,7792.25,7790.5,7791.5
1785906300,7791.75,7794.25,7791.5,7793.5
1785906600,7793.5,7795.5,7793.5,7794.75
1785906900,7794.75,7795.5,7794.25,7795
1785907200,7795.25,7795.75,7794.75,7795.5
1785907500,7795.25,7796.25,7794,7794
1785907800,7794.25,7795,7793.25,7794.25
1785908100,7794.25,7795,7793.75,7794.25
1785908400,7794.25,7796.25,7793.75,7796.25
1785908700,7796,7797,7795.75,7796.75
1785909000,7797,7799,7796.5,7799
1785909300,7799,7800,7798.5,7798.75
1785909600,7798.5,7799,7797.25,7797.75
1785909900,7797.75,7799.25,7797,7799
1785910200,7799,7799.5,7798.5,7798.75
1785910500,7798.75,7798.75,7796.75,7797
1785910800,7797.25,7797.5,7793.25,7794
1785911100,7794,7794.25,7791,7792.75
1785911400,7792.75,7795.5,7792.5,7795.25
1785911700,7795,7796,7794.5,7795.25
1785912000,7795,7795.5,7793.75,7794.25
1785912300,7794.5,7795.75,7794,7795.5
1785912600,7795.5,7795.75,7794,7794.5
1785912900,7794.25,7798.25,7794.25,7798
1785913200,7798.25,7799.5,7795.5,7795.75
1785913500,7796,7797.75,7794.5,7794.75
1785913800,7794.75,7795,7792.25,7793.75
1785914100,7794,7794.75,7792.75,7793.75
1785914400,7793.25,7794.25,7792.5,7792.75
1785914700,7792.75,7793,7790.75,7790.75
1785915000,7790.75,7792.25,7788.75,7789.25
1785915300,7789.25,7791.25,7788,7791
1785915600,7791.25,7792.25,7790.25,7791
1785915900,7790.75,7792.75,7790,7791.5
1785916200,7791.25,7792.25,7790,7790.75
1785916500,7790.75,7793,7790.75,7793
1785916800,7792.75,7796.5,7792,7796.25
1785917100,7796,7796.75,7795.5,7795.75
1785917400,7790.25,7791,7786.25,7787.75
1785917700,7788,7789.25,7786.5,7787
1785918000,7787.25,7787.75,7783,7783.5
1785918300,7783.25,7785.5,7782.25,7785
1785918600,7785.25,7785.5,7781.75,7782.75
1785918900,7783,7785.5,7781.5,7782.75
1785919200,7782.75,7783.75,7780.25,7782.5
1785919500,7782.75,7783.25,7780.25,7783.25
1785919800,7783.25,7784.25,7781.75,7782
1785920100,7782.25,7785,7781.75,7784.25
1785920400,7784.25,7785.75,7782.5,7784.5
1785920700,7784.5,7787,7784.5,7786.75
1785921000,7786.75,7787.5,7785.75,7785.75
1785921300,7785.75,7786.25,7784,7785.25
1785921600,7785.5,7788,7785.25,7787.75
1785921900,7787.5,7788.75,7786.5,7788.75
1785922200,7788.75,7791.25,7788.5,7791.25
1785922500,7791.25,7792,7789.25,7789.75
1785922800,7789.75,7790.5,7788.5,7790.25
1785923100,7790,7790.75,7787.25,7787.5
1785923400,7787.75,7789.5,7787.5,7789.25
1785923700,7789.25,7789.75,7788.25,7788.5
1785924000,7788.5,7789.75,7788,7789
1785924300,7789.25,7790,7788.5,7789.5
1785924600,7789.5,7789.75,7787.5,7789
1785924900,7788.75,7793,7788.25,7791
1785925200,7791,7792.25,7790,7792
1785925500,7791.75,7793.5,7791.25,7793
1785925800,7793,7794.5,7791.75,7794.25
1785926100,7794.25,7795,7792.75,7793
1785926400,7792.75,7793.5,7792.25,7793
1785926700,7793.25,7797,7792.5,7794
1785927000,7793.75,7798,7793.25,7797.5
1785927300,7797.75,7797.75,7796,7797.5
1785927600,7797.5,7798,7795.25,7796
1785927900,7796.25,7799,7795.25,7798.75
1785928200,7798.75,7799,7795.75,7797.5
1785928500,7797.75,7798.5,7797,7797.5
1785928800,7797.75,7798.5,7797,7798.25
1785929100,7798.5,7799.75,7794.5,7794.5
1785929400,7794.5,7798,7793.25,7797.75
1785929700,7797.5,7798,7795.75,7796.5
1785930000,7796.75,7797.25,7794.5,7794.5
1785930300,7794.25,7797.25,7792.5,7797
1785930600,7797,7798.25,7795.5,7796.25
1785930900,7796.25,7798.25,7796,7798
1785931200,7798,7801.75,7797.5,7799.5
1785931500,7799.5,7800.5,7798.25,7798.5
1785931800,7798.75,7802.75,7798.25,7800.5
1785932100,7800.5,7802.75,7799.25,7801.75
1785932400,7801.75,7804,7801.25,7802.75
1785932700,7803,7805.25,7801.5,7803
1785933000,7803.25,7804.5,7795.5,7801.25
1785933300,7801.25,7804.25,7801.25,7801.5
1785933600,7801.75,7802.75,7800.5,7802.5
1785933900,7802.25,7803.25,7799.75,7802.75
1785934200,7802.5,7802.75,7799.75,7800
1785934500,7799.75,7801.25,7798.5,7799.5
1785934800,7799.5,7804.25,7799.25,7803.5
1785935100,7803.5,7808.25,7803.25,7807.75
1785935400,7807.5,7808.5,7805.75,7806.5
1785935700,7806.25,7807.25,7804.5,7805.75
1785936000,7805.75,7806.25,7803,7804
1785936300,7803.75,7810.25,7803.75,7809.5
1785936600,7809.5,7819.5,7804,7813.75
1785936900,7813.75,7820.25,7804.5,7817.25
1785937200,7817.25,7820.25,7810.25,7817
1785937500,7817,7818.5,7804.75,7805.75
1785937800,7805.75,7811,7795,7811
1785938100,7810.5,7819.5,7805.5,7819.25
1785938400,7818.75,7818.75,7801,7810
1785938700,7810,7817.75,7808,7812.5
1785939000,7812.75,7817.25,7809.75,7814
1785939300,7813.75,7816.75,7808.25,7808.75
1785939600,7808.75,7810.25,7799.25,7809.5
1785939900,7809.5,7814.25,7799.25,7799.75
1785940200,7799.75,7802.5,7794,7798.25
1785940500,7798,7800.75,7790.25,7791.25
1785940800,7791,7796.25,7788,7792.25
1785941100,7792,7799.25,7790.25,7798
1785941400,7797.75,7800.5,7776,7783.25
1785941700,7783,7789.25,7778.75,7786.25
1785942000,7786.5,7791.5,7784.75,7787.75
1785942300,7788,7790.5,7783,7788
1785942600,7788,7791.25,7781.75,7782.5
1785942900,7782.25,7783.5,7761,7775.75
1785943200,7775.75,7778.5,7772.25,7773.25
1785943500,7773.5,7774.25,7766.75,7768.75
1785943800,7768.75,7777.25,7768.25,7770.25
1785944100,7770.5,7774.5,7769.5,7772.75
1785944400,7773,7774,7768.25,7771.5
